X,Y,ID,Ottawa__Police_Division,Ottawa_Police_Sector,Report_Date,Incident_StartDate,Incident_EndDate,Weekday,Location_Type,Primary_Offence,ONS_Neighbourhood_2019,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Model,Bicycle_Type,Bicycle_Frame,Bicycle_Colour,Bicycle_Speed,X,Y,Census_Tract_Unique_ID,Census_Tract_Name,Object_ID,OBJECTID
359078.6649,5020885.483,88,West,15,19-Jun-19,18-Jun-19,18-Jun-19,3,High school,THEFT<BICYCLE,Bells Corners East,Recovered,850,ROCKY MOUNTAIN,SOUL,MOUNTAIN,MEN'S,Black,27,359078.6649,5020885.483,5050135.02,135.02,88,87
357623.9057,5020336.272,89,West,15,25-Sep-20,24-Sep-20,25-Sep-20,5,,THEFT<BICYCLE,Bells Corners East,Stolen,1000,TREK,NAVIGATOR 200,HYBRID,UNISEX,Grey,5,357623.9057,5020336.272,5050136.01,136.01,89,88
356789.5781,5020289.306,90,West,15,19-May-15,14-May-15,,5,,THEFT<BICYCLE,Bells Corners West,Stolen,1000,GIANT,UNKNOWN,MOUNTAIN,MEN'S,,21,356789.5781,5020289.306,5050136.02,136.02,90,89
356430.6471,5019991.474,91,West,15,30-Aug-15,30-Aug-15,30-Aug-15,1,Bridge/ Streets,THEFT<BICYCLE,Bells Corners West,Stolen,100,RALEIGH,UNKNOWN,HYBRID,WOMEN'S,Maroon,0,356430.6471,5019991.474,5050136.02,136.02,91,90
356747.649,5020089.474,92,West,15,24-May-16,22-May-16,22-May-16,1,,THEFT<BICYCLE,Bells Corners West,Stolen,300,NORCO,UNKNOWN,MOUNTAIN,MEN'S,Red,10,356747.649,5020089.474,5050136.02,136.02,92,91
357295.9729,5019683.868,93,West,15,7-Jul-16,7-Jul-16,,5,,THEFT<BICYCLE,Bells Corners West,Stolen,,SUPERCYCLE,UNKNOWN,REGULAR,CHILD'S,Turquoise,0,357295.9729,5019683.868,5050136.02,136.02,93,92
357232.651,5019489.469,94,West,15,25-Sep-16,22-Sep-16,23-Sep-16,5,,THEFT<BICYCLE,Bells Corners West,Stolen,0,MONGOOSE,UNKNOWN,MOUNTAIN,MEN'S,Grey,1,357232.651,5019489.469,5050136.02,136.02,94,93
356395.6471,5020053.474,95,West,15,27-Sep-17,27-Sep-17,27-Sep-17,4,,THEFT<BICYCLE,Bells Corners West,Stolen,,SCHWINN,VOLARE,REGULAR,MEN'S,White,0,356395.6471,5020053.474,5050136.02,136.02,95,94
357311.651,5019333.468,96,West,15,23-Jun-18,22-Jun-18,23-Jun-18,6,,THEFT<BICYCLE,Bells Corners West,Stolen,600,SCHWINN,UNKNOWN,HYBRID,MEN'S,Black,21,357311.651,5019333.468,5050136.02,136.02,96,95
356182.6449,5019779.472,97,West,15,29-Jul-18,28-Jul-18,29-Jul-18,7,,THEFT<BICYCLE,Bells Corners West,Stolen,400,GIANT,RINCON,MOUNTAIN,UNISEX,Grey,24,356182.6449,5019779.472,5050136.02,136.02,97,96
356977.6501,5019906.473,98,West,15,16-Jun-19,6-Jun-19,7-Jun-19,5,,THEFT<BICYCLE,Bells Corners West,Stolen,199,SUPERCYCLE,18SPEED,REGULAR,MEN'S,Red,18,356977.6501,5019906.473,5050136.02,136.02,98,97
356678.6479,5020039.474,99,West,15,22-Jul-20,20-Jul-20,22-Jul-20,2,,THEFT<BICYCLE,Bells Corners West,Stolen,100,MOVELO,ADULT MOUNTAIN,MOUNTAIN,WOMEN'S,"Purple, Lavender, Mauve",,356678.6479,5020039.474,5050136.02,136.02,99,98
369059.8102,5027348.983,100,East,34,21-Mar-15,21-Jan-15,22-Jan-15,4,Fitness Places/ Stadium /Arena,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,135,SCHWINN,WOODLANDS,MOUNTAIN,MEN'S,Blue,15,369059.8102,5027348.983,5050004,4,100,99
369995.72,5026851.536,101,East,34,25-Apr-15,25-Apr-15,25-Apr-15,7,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,1200,NORCO,BUSHPILOT,MOUNTAIN,MEN'S,White,21,369995.72,5026851.536,5050005,5,101,100
370649.723,5027008.537,102,East,34,10-May-15,10-May-15,10-May-15,1,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,250,FREE SPIRIT,UNKNOWN,MOUNTAIN,MEN'S,"Black, Dark Green",21,370649.723,5027008.537,5050006,6,102,101
368941.7159,5026732.536,103,East,34,1-Jun-15,29-May-15,29-May-15,6,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,850,RALEIGH,CAPRI ALUMINUM,RACER,MEN'S,Other,,368941.7159,5026732.536,5050004,4,103,102
369775.7189,5027439.541,104,East,34,17-Jun-15,15-May-15,17-Jun-15,6,,B&E RESIDENCE,Billings Bridge - Alta Vista,Stolen,1000,TECH-NOVA PRO,UNKNOWN,MOUNTAIN,UNISEX,Black,0,369775.7189,5027439.541,5050005,5,104,103
370365.72,5028467.548,105,East,34,23-Jun-15,22-Jun-15,22-Jun-15,2,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,500,TREK,7100 OR 7200,HYBRID,UNISEX,Red,,370365.72,5028467.548,,,105,104
370386.6895,5027575.073,106,East,34,24-Jun-15,24-Jun-15,24-Jun-15,4,Schools,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,282.49,MIELE,PAZZINO,MOUNTAIN,CHILD'S,"Blue, Yellow",15,370386.6895,5027575.073,5050006,6,106,105
369694.7189,5027060.538,107,East,34,29-Jun-15,29-Jun-15,29-Jun-15,2,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,400,GT,AGRESSOR 2.0,HYBRID,MEN'S,Orange,18,369694.7189,5027060.538,5050004,4,107,106
369059.8102,5027348.983,108,East,34,13-Jul-15,13-Jul-15,,2,Dwelling Building/ House,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,600,G.T.,AVALANCHE,MOUNTAIN,WOMEN'S,"Black, White",12,369059.8102,5027348.983,5050004,4,108,107
370777.7219,5028392.547,109,East,34,25-Jul-15,23-Jul-15,24-Jul-15,5,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,2500,KHS,CUSTOM BIKE,MOUNTAIN,MEN'S,Grey,21,370777.7219,5028392.547,5050006,6,109,108
370284.7219,5026573.534,110,East,34,13-Aug-15,12-Aug-15,13-Aug-15,4,,B&E RESIDENCE,Billings Bridge - Alta Vista,Stolen,250,CCM,UNKNOWN,TOURING,WOMEN'S,"Blue, White",18,370284.7219,5026573.534,5050005,5,110,109
369694.7189,5027060.538,111,East,34,15-Aug-15,15-Aug-15,15-Aug-15,7,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,1000,GIANT,ESCAPE ZERO,HYBRID,MEN'S,"Silver, Aluminum, Stainless Steel",30,369694.7189,5027060.538,5050004,4,111,110
370179.9559,5025908.886,112,East,34,18-Aug-15,17-Aug-15,17-Aug-15,2,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,550,KUINDSTADT,UNKNOWN,HYBRID,MEN'S,"Orange, White",21,370179.9559,5025908.886,5050005,5,112,111
369829.7181,5027861.544,113,East,34,21-Aug-15,20-Aug-15,21-Aug-15,5,,B&E RESIDENCE,Billings Bridge - Alta Vista,Stolen,250,UNKNOWN,UNKNOWN,MOUNTAIN,MEN'S,Black,0,369829.7181,5027861.544,5050005,5,113,112
369462.4959,5027440.577,114,East,34,5-Oct-15,4-Oct-15,5-Oct-15,1,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,250,SCHWINN,UNKNOWN,MOUNTAIN,UNISEX,Dark Blue,24,369462.4959,5027440.577,5050004,4,114,113
370179.9559,5025908.886,115,East,34,15-Oct-15,15-Oct-15,15-Oct-15,5,Charity store,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,800,SCHWINN,UNKNOWN,MOUNTAIN,WOMEN'S,Grey,,370179.9559,5025908.886,5050005,5,115,114
370390.7219,5026813.535,116,East,34,3-Nov-15,21-Oct-15,3-Nov-15,4,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,,UNKNOWN,UNKNOWN,REGULAR,WOMEN'S,"Purple, Lavender, Mauve",3,370390.7219,5026813.535,5050005,5,116,115
370676.7219,5028052.545,117,East,34,6-Nov-15,5-Nov-15,6-Nov-15,5,,B&E RESIDENCE,Billings Bridge - Alta Vista,Stolen,500,NORCO,UNKNOWN,MOUNTAIN,MEN'S,Black,18,370676.7219,5028052.545,5050006,6,117,116
369653.7181,5027427.541,118,East,34,16-Nov-15,16-Nov-15,16-Nov-15,2,Hospital/ Clinic/ Medical Services/ Pharmacy,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,700,CONNO,UNKNOWN,OTHER,UNISEX,Black,21,369653.7181,5027427.541,5050004,4,118,117
369944.72,5026989.537,119,East,34,23-Nov-15,23-Nov-15,23-Nov-15,2,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,299,CCM,SUPERCYCLE,REGULAR,MEN'S,"Black, Orange",21,369944.72,5026989.537,5050005,5,119,118
369778.717,5028434.549,120,East,34,19-May-16,19-May-16,19-May-16,5,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,495,G.T.,TRANSIO 4.0,HYBRID,MEN'S,White,24,369778.717,5028434.549,5050006,6,120,119
369482.7181,5027286.54,121,East,34,2-Jun-16,1-Jun-16,2-Jun-16,4,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,150,CCM,SILVER GHOST,OTHER,MEN'S,Grey,16,369482.7181,5027286.54,5050004,4,121,120
369059.8102,5027348.983,122,East,34,15-Jul-16,14-Jul-16,14-Jul-16,5,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,250,MIYATA,UNKNOWN,TOURING,MEN'S,Grey,10,369059.8102,5027348.983,5050004,4,122,121
369482.7181,5027286.54,123,East,34,18-Jul-16,17-Jul-16,18-Jul-16,1,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Lost,300,NAKAMURA,MONSTER,MOUNTAIN,MEN'S,"Black, Red",6,369482.7181,5027286.54,5050004,4,123,122
370179.9559,5025908.886,124,East,34,22-Jul-16,22-Jul-16,22-Jul-16,6,Charity store,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,500,GARNEAU,M,HYBRID,UNISEX,Dark Blue,21,370179.9559,5025908.886,5050005,5,124,123
369304.7159,5027894.545,125,East,34,3-Sep-16,3-Sep-16,3-Sep-16,7,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,620,CCM,APEX 19,MOUNTAIN,MEN'S,White,28,369304.7159,5027894.545,5050004,4,125,124
369700.717,5028275.548,126,East,34,4-Sep-16,4-Sep-16,4-Sep-16,1,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,300,UNKNOWN,UNKNOWN,MOUNTAIN,MEN'S,Yellow,21,369700.717,5028275.548,5050005,5,126,125
369546.717,5028223.547,127,East,34,13-Sep-16,9-Sep-16,10-Sep-16,6,,B&E RESIDENCE,Billings Bridge - Alta Vista,Stolen,,ORYX,UNKNOWN,MOUNTAIN,MEN'S,"Red, Silver, Aluminum, Stainless Steel",18,369546.717,5028223.547,5050005,5,127,126
368941.7159,5026732.536,128,East,34,21-Sep-16,19-Sep-16,20-Sep-16,2,Subway / Station / Transit,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,400,CCM,PRESTO,RACER,MEN'S,Turquoise,21,368941.7159,5026732.536,5050004,4,128,127
369482.7181,5027286.54,129,East,34,17-Dec-16,15-Dec-16,17-Dec-16,5,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Recovered,190,UNKNOWN,UNKNOWN,MOUNTAIN,MEN'S,White,6,369482.7181,5027286.54,5050004,4,129,128
369225.7159,5027983.546,130,East,34,9-Mar-17,8-Mar-17,8-Mar-17,4,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,1000,KONA,CALDERA 2011,MOUNTAIN,MEN'S,Dark Green ,27,369225.7159,5027983.546,5050005,5,130,129
369059.8102,5027348.983,131,East,34,15-Apr-17,15-Apr-17,15-Apr-17,7,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,700,GIANT,CYPRESS DX,HYBRID,MEN'S,Black,24,369059.8102,5027348.983,5050004,4,131,130
369607.7189,5026794.536,132,East,34,27-Apr-17,27-Apr-17,27-Apr-17,5,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,75,CCM,RALEIGH,MOUNTAIN,MEN'S,"Silver, Aluminum, Stainless Steel",10,369607.7189,5026794.536,5050004,4,132,131
369059.8102,5027348.983,133,East,34,12-May-17,12-May-17,12-May-17,6,Dwelling Building/ House,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,1000,INFINITY,UNKNOWN,REGULAR,WOMEN'S,Grey,10,369059.8102,5027348.983,5050004,4,133,132
369487.7181,5027118.538,134,East,34,25-May-17,13-May-17,24-May-17,7,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,700,SPECIALIZED,HARD ROCK,MOUNTAIN,MEN'S,"Red, White",21,369487.7181,5027118.538,5050004,4,134,133
369225.7159,5027983.546,135,East,34,8-Aug-17,3-Aug-17,3-Aug-17,5,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,900,JAMIS,TRAIL X2,MOUNTAIN,MEN'S,Black,24,369225.7159,5027983.546,5050005,5,135,134
369059.8102,5027348.983,136,East,34,28-Aug-17,28-Aug-17,28-Aug-17,2,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,800,TREK,UNKNOWN,HYBRID,WOMEN'S,White,18,369059.8102,5027348.983,5050004,4,136,135
369304.7159,5027894.545,137,East,34,18-Oct-17,15-Oct-17,17-Oct-17,1,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,450,GIANT,ESCAPE (MAYBE),HYBRID,UNISEX,Blue,,369304.7159,5027894.545,5050004,4,137,136
370566.146,5027383.76,138,East,34,6-Apr-18,30-Mar-18,2-Apr-18,6,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,300,NORCO,YORKVILLE,HYBRID,WOMEN'S,White,21,370566.146,5027383.76,5050006,6,138,137
369059.8102,5027348.983,139,East,34,13-Apr-18,13-Apr-18,13-Apr-18,6,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,375,GT BICYLES,BMX AIR,BMX,MEN'S,Blue,1,369059.8102,5027348.983,5050004,4,139,138
369059.8102,5027348.983,140,East,34,24-Apr-18,23-Apr-18,23-Apr-18,2,Fitness Places/ Stadium /Arena,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,1700,GIANT,DEFY,REGULAR,MEN'S,White,20,369059.8102,5027348.983,5050004,4,140,139
369225.7159,5027983.546,141,East,34,23-May-18,22-May-18,22-May-18,3,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,2000,NORCO,UNKNOWN,RACER,MEN'S,White,,369225.7159,5027983.546,5050005,5,141,140
370052.72,5027323.54,142,East,34,1-Jun-18,30-May-18,31-May-18,4,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,200,HUFFY,UNKNOWN,MOUNTAIN,MEN'S,Grey,21,370052.72,5027323.54,5050005,5,142,141
370843.7211,5028667.55,143,East,34,11-Jul-18,8-Jul-18,9-Jul-18,1,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,1000,LOUIS GARNEAU,UNKNOWN,MOUNTAIN,MEN'S,"Black, Red",24,370843.7211,5028667.55,5050006,6,143,142
370492.7219,5026902.536,144,East,34,5-Aug-18,5-Aug-18,,1,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,,GIANT,ROAM,REGULAR,MEN'S,"Black, Silver, Aluminum, Stainless Steel",6,370492.7219,5026902.536,5050005,5,144,143
369817.7181,5027775.543,145,East,34,23-Aug-18,22-Aug-18,23-Aug-18,4,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,600,SPECIALIZED,UNKNOWN,MOUNTAIN,WOMEN'S,Dark Blue,21,369817.7181,5027775.543,5050005,5,145,144
369059.8102,5027348.983,146,East,34,8-Sep-18,6-Sep-18,7-Sep-18,5,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,900,GIANT,SEEK 3,HYBRID,MEN'S,Grey,24,369059.8102,5027348.983,5050004,4,146,145
368941.7159,5026732.536,147,East,34,15-Oct-18,13-Oct-18,13-Oct-18,7,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,3800,SPECIALIZED,TARMAC,REGULAR,MEN'S,"Grey, Silver, Aluminum, Stainless Steel",21,368941.7159,5026732.536,5050004,4,147,146
370365.72,5028467.548,148,East,34,21-Feb-19,8-Nov-18,22-Nov-18,5,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,500,TREK,7500,MOUNTAIN,MEN'S,Black,21,370365.72,5028467.548,,,148,147
369059.8102,5027348.983,149,East,34,24-May-19,24-May-19,24-May-19,6,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,640,DEVINCI,ST-TROPEZ,HYBRID,WOMEN'S,Red,15,369059.8102,5027348.983,5050004,4,149,148
369059.8102,5027348.983,150,East,34,24-Jun-19,24-Jun-19,24-Jun-19,2,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,350,NAKAMURA,ROYAL,HYBRID,MEN'S,Grey,24,369059.8102,5027348.983,5050004,4,150,149
369059.8102,5027348.983,151,East,34,15-Jul-19,13-Jul-19,13-Jul-19,7,Fitness Places/ Stadium /Arena,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,500,TIDALFORCE,S-750,MOUNTAIN,UNISEX,Red,21,369059.8102,5027348.983,5050004,4,151,150
369311.7181,5026570.534,152,East,34,24-Jul-19,23-Jul-19,24-Jul-19,3,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,1250,GIANT,19 ANYROAD 2 XL,HYBRID,MEN'S,Black,1,369311.7181,5026570.534,5050004,4,152,151
370933.7219,5028848.551,153,East,34,25-Jul-19,25-Jul-19,25-Jul-19,5,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,800,GHOST,UNKNOWN,MOUNTAIN,WOMEN'S,White,18,370933.7219,5028848.551,5050006,6,153,152
368941.7159,5026732.536,154,East,34,9-Sep-19,9-Sep-19,9-Sep-19,2,Subway / Station / Transit,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,200,ECM,N/A,MOUNTAIN,WOMEN'S,Turquoise,25,368941.7159,5026732.536,5050004,4,154,153
369059.8102,5027348.983,155,East,34,29-Sep-19,28-Sep-19,29-Sep-19,7,Dwelling Building/ House,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,400,ROCKY MOUNTAIN,FLARE 29,MOUNTAIN,MEN'S,Grey,27,369059.8102,5027348.983,5050004,4,155,154
369059.8102,5027348.983,156,East,34,28-Oct-19,28-Oct-19,28-Oct-19,2,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,200,SCHWINN,UNKNOWN,MOUNTAIN,MEN'S,Red,21,369059.8102,5027348.983,5050004,4,156,155
369653.7181,5027427.541,157,East,34,6-Nov-19,5-Nov-19,6-Nov-19,3,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,,SCHWINN,GTX 2,HYBRID,MEN'S,"Black, Yellow",21,369653.7181,5027427.541,5050004,4,157,156
369944.72,5026989.537,158,East,34,13-May-20,13-May-20,13-May-20,4,Bank and Other Financial Institutions,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,800,TREK,7.4 FX MNS,HYBRID,MEN'S,White,18,369944.72,5026989.537,5050005,5,158,157
369304.7159,5027894.545,159,East,34,25-May-20,22-May-20,22-May-20,6,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,300,SPECIALIZED,SEQUOIA,RACER,UNISEX,Grey,21,369304.7159,5027894.545,5050004,4,159,158
370256.7219,5026800.535,160,East,34,24-Jun-20,22-Jun-20,24-Jun-20,2,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,,CCM,CROSS SPORT,MOUNTAIN,MEN'S,"Black, Blue",21,370256.7219,5026800.535,5050005,5,160,159
369225.7159,5027983.546,161,East,34,3-Jul-20,2-Jul-20,2-Jul-20,5,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,350,GIANT,XTC 2,MOUNTAIN,MEN'S,Black,18,369225.7159,5027983.546,5050005,5,161,160
369462.4959,5027440.577,162,East,34,28-Jul-20,28-Jul-20,28-Jul-20,3,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,600,REVOLUTION,UNKNOWN,MOUNTAIN,MEN'S,Gold,10,369462.4959,5027440.577,5050004,4,162,161
369462.4959,5027440.577,163,East,34,30-Jul-20,26-Jul-20,29-Jul-20,1,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,450,NORCO,INDI,HYBRID,MEN'S,Black,24,369462.4959,5027440.577,5050004,4,163,162
369663.7181,5027215.539,164,East,34,2-Aug-20,31-Jul-20,1-Aug-20,6,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,100,SHWINN,UNKNOWN,HYBRID,MEN'S,Grey,8,369663.7181,5027215.539,5050004,4,164,163
369304.7159,5027894.545,165,East,34,4-Sep-20,31-Aug-20,3-Sep-20,2,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Recovered,519,GIANT,ESCAPE 3 2020,HYBRID,MEN'S,Red,0,369304.7159,5027894.545,5050004,4,165,164
369304.7159,5027894.545,166,East,34,17-Sep-20,16-Sep-20,16-Sep-20,4,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,350,SUPERCYCLE,700C,OTHER,MEN'S,Black,18,369304.7159,5027894.545,5050004,4,166,165
368889.5821,5027679.59,167,East,34,19-Sep-20,12-Sep-20,12-Sep-20,7,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,500,HYPER,"26"""" TRAIL PRO",N/A,N/A,Blue,,368889.5821,5027679.59,5050004,4,167,166
369694.7189,5027060.538,168,East,34,20-Sep-20,19-Sep-20,19-Sep-20,7,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,680,RALEIGH,REDUX 2,HYBRID,WOMEN'S,Light Green ,9,369694.7189,5027060.538,5050004,4,168,167
369863.7211,5026038.53,169,East,34,7-Oct-20,6-Oct-20,7-Oct-20,3,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Found,500,CCM,KROSSPORT,HYBRID,WOMEN'S,Blue,21,369863.7211,5026038.53,5050004,4,169,168
370636.8159,5027087.757,170,East,34,22-Oct-20,21-Oct-20,22-Oct-20,4,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,500,GT,UNKNOWN,MOUNTAIN,N/A,Black,21,370636.8159,5027087.757,5050006,6,170,169
370147.7189,5028078.546,171,East,34,17-Nov-20,15-Nov-20,17-Nov-20,1,,B&E RESIDENCE,Billings Bridge - Alta Vista,Stolen,1600,CANNONDALE,QUICK DISK 1WB2,REGULAR,WOMEN'S,Green,20,370147.7189,5028078.546,5050005,5,171,170
369482.7181,5027286.54,172,East,34,20-Nov-20,15-Nov-20,20-Nov-20,1,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,350,MONGOOSE,MACK MAG,MOUNTAIN,MEN'S,Black,21,369482.7181,5027286.54,5050004,4,172,171
370086.7211,5026990.537,173,East,34,30-Nov-20,28-Nov-20,30-Nov-20,7,,THEFT<BICYCLE,Billings Bridge - Alta Vista,Stolen,1100,DEVINCI,CAMELEON 3,MOUNTAIN,MEN'S,White,27,370086.7211,5026990.537,5050005,5,173,172
368941.7159,5026732.536,174,East,34,,,,6,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT>BICYCLE,Billings Bridge - Alta Vista,Stolen,5500,FELT,F3,RACER,MEN'S,Grey,20,368941.7159,5026732.536,5050004,4,174,173
372915.4581,5024271.246,175,East,35,2-May-15,1-May-15,1-May-15,6,,THEFT<BICYCLE,Hunt Club Upper -Blossom Park - Timbermill,Stolen,2639,GIANT,TRANSX29R1,MOUNTAIN,MEN'S,White,21,372915.4581,5024271.246,5050123.02,123.02,175,174
372668.3441,5022517.005,176,East,35,18-May-15,14-May-15,17-May-15,5,,THEFT<BICYCLE,Hunt Club Upper -Blossom Park - Timbermill,Stolen,200,EXPLORER,UNKNOWN,REGULAR,MEN'S,Blue,18,372668.3441,5022517.005,5050123.02,123.02,176,175
372283.734,5023766.511,177,East,35,2-Jul-15,17-Jun-15,18-Jun-15,4,,THEFT<BICYCLE,Hunt Club Upper -Blossom Park - Timbermill,Stolen,450,SCHWINN,UNKNOWN,MOUNTAIN,UNISEX,Grey,10,372283.734,5023766.511,5050123.02,123.02,177,176
372283.734,5023766.511,178,East,35,30-Aug-15,20-Aug-15,29-Aug-15,5,,THEFT<BICYCLE,Hunt Club Upper -Blossom Park - Timbermill,Stolen,250,KUNSTADT,UNKNOWN,REGULAR,CHILD'S,Light Blue,15,372283.734,5023766.511,5050123.02,123.02,178,177
372900.737,5023643.51,179,East,35,28-Jun-16,27-Jun-16,27-Jun-16,2,Schools,THEFT<BICYCLE,Hunt Club Upper -Blossom Park - Timbermill,Stolen,150,CCM,CCM,MOUNTAIN,MEN'S,Dark Green ,7,372900.737,5023643.51,5050123.02,123.02,179,178
372195.88,5024132.472,180,East,35,8-Oct-16,8-Oct-16,,7,,THEFT<BICYCLE,Hunt Club Upper -Blossom Park - Timbermill,Stolen,,NEXT,UNKNOWN,MOUNTAIN,MEN'S,Red,12,372195.88,5024132.472,5050123.02,123.02,180,179
373336.74,5023445.509,181,East,35,9-Aug-18,9-Aug-18,9-Aug-18,5,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Hunt Club Upper -Blossom Park - Timbermill,Stolen,599.99,SCHWINN,"26"""" WOMEN'S TES",MOUNTAIN,WOMEN'S,"Purple, Lavender, Mauve",21,373336.74,5023445.509,5050123.02,123.02,181,180
365193.7,5022948.504,182,West,17,9-Jun-15,8-Jun-15,8-Jun-15,2,High School,THEFT<BICYCLE,Borden Farm - Fisher Glen,Stolen,300,DIADORA,UNKNOWN,REGULAR,MEN'S,Black,21,365193.7,5022948.504,5050134,134,182,181
365895.703,5024647.519,183,West,17,29-Aug-15,6-Aug-15,6-Aug-15,5,,THEFT<BICYCLE,Borden Farm - Fisher Glen,Stolen,200,SCHWINN,UNKNOWN,REGULAR,WOMEN'S,"Purple, Lavender, Mauve",6,365895.703,5024647.519,5050131.02,131.02,183,182
365895.703,5024647.519,184,West,17,29-Aug-15,27-Aug-15,28-Aug-15,5,,THEFT<BICYCLE,Borden Farm - Fisher Glen,Stolen,40,UNKNOWN,UNKNOWN,REGULAR,CHILD'S,Pink,1,365895.703,5024647.519,5050131.02,131.02,184,183
